Date,Open,High,Low,Close,Adj Close,Volume
5/1/1996,1.231445,1.236328,1.228515,1.231445,0.863317,358400
5/2/1996,1.231445,1.289062,1.238281,1.253906,0.879063,1280000
5/3/1996,1.253906,1.265625,1.240234,1.254394,0.879406,1638400
5/6/1996,1.254394,1.267089,1.245117,1.2625,0.885088,2150400
5/7/1996,1.2625,1.269531,1.250488,1.269531,0.890017,1536000
5/8/1996,1.269531,1.296875,1.259765,1.286523,0.90193,1638400
5/9/1996,1.286523,1.375976,1.263769,1.320996,0.926098,4864000
5/10/1996,1.320996,1.354492,1.279296,1.343261,0.941707,3328000
5/13/1996,1.343261,1.36455,1.330273,1.34248,0.941159,1587200
5/14/1996,1.34248,1.34746,1.316406,1.335839,0.936503,1536000
5/15/1996,1.335839,1.345117,1.304687,1.318164,0.924112,1894400
5/16/1996,1.318164,1.353515,1.330078,1.33164,0.93356,972800
5/17/1996,1.33164,1.348437,1.294921,1.31123,0.919251,1177600
5/20/1996,1.31123,1.308593,1.291992,1.293261,0.906654,870400
5/21/1996,1.293261,1.3125,1.286132,1.301269,0.912268,2355200
5/22/1996,1.301269,1.308593,1.297851,1.297851,0.909872,1024000
5/23/1996,1.297851,1.293457,1.280371,1.288769,0.903505,460800
5/24/1996,1.288769,1.292968,1.271484,1.291015,0.905079,819200
5/27/1996,1.291015,1.279296,1.266113,1.266113,0.887621,614400
5/28/1996,1.266113,1.279296,1.25,1.277343,0.895494,921600
5/29/1996,1.277343,1.294433,1.281738,1.294433,0.907475,512000
5/30/1996,1.294433,1.279296,1.260253,1.269921,0.890291,563200
5/31/1996,1.269921,1.269531,1.261718,1.263671,0.885909,409600
6/3/1996,1.263671,1.302734,1.286132,1.30166,0.912542,819200
6/4/1996,1.30166,1.30996,1.298828,1.30996,0.918361,460800
6/5/1996,1.311523,1.316406,1.304687,1.305664,0.915349,460800
6/6/1996,1.318359,1.332031,1.318359,1.332031,0.933834,512000
6/7/1996,1.331542,1.351562,1.32832,1.351171,0.947252,1331200
6/10/1996,1.39248,1.39248,1.371093,1.375097,0.964026,819200
6/11/1996,1.367187,1.380859,1.35957,1.378515,0.966422,1382400
6/12/1996,1.386718,1.404296,1.382812,1.386914,0.97231,1638400
6/13/1996,1.376953,1.386523,1.367187,1.380761,0.967997,460800
6/14/1996,1.384667,1.388671,1.378906,1.386718,0.972173,819200
6/17/1996,1.40625,1.408203,1.386718,1.386718,0.972173,1126400
6/18/1996,1.37207,1.40625,1.367187,1.381738,0.968681,1331200
6/19/1996,1.386718,1.386718,1.386718,1.386718,0.972173,102400
6/20/1996,1.367187,1.386718,1.367187,1.376953,0.965327,307200
6/21/1996,1.378906,1.386718,1.376953,1.376953,0.965327,1177600
6/24/1996,1.367187,1.367187,1.357421,1.362109,0.95492,768000
6/25/1996,1.355664,1.361328,1.35371,1.360351,0.953688,716800
6/26/1996,1.367089,1.388671,1.357421,1.385742,0.971489,14745600
6/27/1996,1.365234,1.386718,1.364257,1.385156,0.971078,819200
6/28/1996,1.384765,1.384765,1.374121,1.380859,0.968065,460800
7/1/1996,1.386718,1.390625,1.378417,1.382812,0.969434,563200
7/2/1996,1.376953,1.386718,1.376953,1.380273,0.967654,972800
7/3/1996,1.36914,1.386523,1.362304,1.372656,0.962314,1689600
7/4/1996,1.365234,1.376953,1.349121,1.367187,0.95848,768000
7/5/1996,1.367187,1.367187,1.363281,1.363281,0.955742,256000
7/8/1996,1.363281,1.367187,1.35498,1.35498,0.949922,307200
7/9/1996,1.365234,1.365234,1.347656,1.357421,0.951634,512000
7/10/1996,1.363281,1.386718,1.363281,1.386718,0.972173,409600
7/11/1996,1.386718,1.396972,1.378906,1.379296,0.966969,614400
7/12/1996,1.386523,1.392578,1.379199,1.38457,0.970667,614400
7/15/1996,1.381835,1.381835,1.373046,1.373046,0.962588,307200
7/16/1996,1.35957,1.35957,1.33789,1.350976,0.947115,614400
7/17/1996,1.350976,1.350976,1.350976,1.350976,0.947115,0
7/18/1996,1.357421,1.35791,1.347656,1.35791,0.951977,563200
7/19/1996,1.367187,1.367187,1.350585,1.363769,0.956084,665600
7/22/1996,1.376953,1.376953,1.367187,1.367187,0.95848,256000
7/23/1996,1.367187,1.367187,1.349609,1.355371,0.950196,716800
7/24/1996,1.33789,1.33789,1.285156,1.33789,0.937941,1177600
7/25/1996,1.335937,1.367187,1.332031,1.357617,0.951771,1331200
7/26/1996,1.363085,1.363281,1.332031,1.339843,0.939311,921600
7/29/1996,1.345703,1.347656,1.331054,1.331054,0.933149,358400
7/30/1996,1.328125,1.328125,1.242187,1.249023,0.87564,1126400
7/31/1996,1.254003,1.289062,1.254003,1.289062,0.90371,870400
8/1/1996,1.308593,1.367187,1.308593,1.367089,0.958411,1331200
8/2/1996,1.375,1.375,1.347656,1.347656,0.944788,256000
8/5/1996,1.347656,1.347656,1.335937,1.337792,0.937873,409600
8/6/1996,1.328125,1.355468,1.328125,1.343554,0.941912,870400
8/7/1996,1.318359,1.328125,1.318359,1.324121,0.928288,204800
8/8/1996,1.337695,1.347656,1.336914,1.345703,0.943419,307200
8/9/1996,1.33789,1.33789,1.328125,1.330468,0.932738,614400
8/12/1996,1.322363,1.328125,1.310546,1.311914,0.919731,614400
8/13/1996,1.302734,1.308593,1.301757,1.301757,0.91261,204800
8/14/1996,1.308593,1.310546,1.308593,1.310546,0.918772,153600
8/15/1996,1.310546,1.310546,1.310546,1.310546,0.918772,0
8/16/1996,1.279492,1.279492,1.234375,1.265625,0.887279,512000
8/19/1996,1.24414,1.263671,1.242187,1.243164,0.871533,614400
8/20/1996,1.242187,1.25,1.242187,1.242187,0.870848,665600
8/21/1996,1.242187,1.259765,1.242089,1.257128,0.881322,1280000
8/22/1996,1.267578,1.269531,1.257812,1.257812,0.881802,512000
8/23/1996,1.276367,1.28496,1.273437,1.284179,0.900287,921600
8/26/1996,1.308593,1.308593,1.27539,1.279492,0.897001,563200
8/27/1996,1.261718,1.289062,1.261718,1.283984,0.90015,1382400
8/28/1996,1.289062,1.304687,1.279296,1.279296,0.896863,819200
8/29/1996,1.289062,1.3125,1.289062,1.29707,0.909324,460800
8/30/1996,1.318359,1.318359,1.308593,1.308593,0.917402,153600
9/2/1996,1.330175,1.330175,1.307617,1.308105,0.91706,716800
9/3/1996,1.304687,1.304785,1.295117,1.295117,0.907955,870400
9/4/1996,1.302734,1.309277,1.302734,1.309277,0.917882,307200
9/5/1996,1.316406,1.316406,1.310546,1.316406,0.92288,358400
9/6/1996,1.3125,1.367187,1.308593,1.347656,0.944788,4864000
9/9/1996,1.332031,1.33789,1.3125,1.3125,0.920141,3993600
9/10/1996,1.300781,1.308593,1.300781,1.306054,0.915622,153600
9/11/1996,1.291015,1.300781,1.291015,1.294921,0.907817,153600
9/12/1996,1.296484,1.296679,1.296484,1.296679,0.90905,153600
9/13/1996,1.282226,1.294921,1.282226,1.289257,0.903847,256000
9/16/1996,1.285156,1.289062,1.285156,1.289062,0.90371,256000
9/17/1996,1.308398,1.308398,1.279296,1.288769,0.903505,409600
9/18/1996,1.296875,1.308593,1.296875,1.296875,0.909187,256000
9/19/1996,1.296875,1.308593,1.296875,1.308593,0.917402,256000
9/20/1996,1.308593,1.3125,1.308593,1.309082,0.917745,1024000
9/23/1996,1.289062,1.328125,1.289062,1.319335,0.924933,3020800
9/24/1996,1.299023,1.310449,1.298828,1.308593,0.917402,307200
9/25/1996,1.308593,1.31621,1.308593,1.312792,0.920346,307200
9/26/1996,1.304687,1.304687,1.299023,1.299023,0.910693,102400
9/27/1996,1.279296,1.296875,1.279296,1.296875,0.909187,563200
9/30/1996,1.285156,1.293945,1.279296,1.288085,0.903025,2560000
10/1/1996,1.279296,1.28125,1.259765,1.259765,0.883171,1075200
10/2/1996,1.259765,1.259765,1.259765,1.259765,0.883171,0
10/3/1996,1.240234,1.269042,1.237304,1.269042,0.889675,1740800
10/4/1996,1.242187,1.259667,1.24121,1.254882,0.879748,2150400
10/7/1996,1.249023,1.249023,1.216796,1.224707,0.858593,1382400
10/8/1996,1.21289,1.242187,1.209472,1.234375,0.865371,1587200
10/9/1996,1.226562,1.269531,1.226562,1.267968,0.888922,1484800
10/10/1996,1.33789,1.355468,1.308593,1.328808,0.931574,2611200
10/11/1996,1.347656,1.347656,1.328613,1.336035,0.936641,3225600
10/14/1996,1.328125,1.328125,1.308593,1.310546,0.918772,460800
10/15/1996,1.313867,1.317382,1.283203,1.292675,0.906243,1843200
10/16/1996,1.304687,1.308593,1.298828,1.305957,0.915554,716800
10/17/1996,1.308593,1.308593,1.298828,1.304589,0.914595,768000
10/18/1996,1.308593,1.308593,1.30371,1.305175,0.915006,256000
10/21/1996,1.305175,1.305175,1.305175,1.305175,0.915006,0
10/22/1996,1.343554,1.357421,1.342773,1.349609,0.946157,1280000
10/23/1996,1.376953,1.386718,1.357421,1.365234,0.957111,819200
10/24/1996,1.40625,1.40625,1.347949,1.348339,0.945267,409600
10/25/1996,1.328125,1.345703,1.328125,1.345605,0.94335,307200
10/28/1996,1.347656,1.347656,1.328222,1.342382,0.943144,665600
10/29/1996,1.281835,1.349609,1.281835,1.345019,0.944997,921600
10/30/1996,1.345019,1.345019,1.345019,1.345019,0.944997,0
10/31/1996,1.332031,1.335937,1.300781,1.327929,0.932989,460800
11/1/1996,1.327929,1.33789,1.327929,1.33789,0.939988,409600
11/4/1996,1.308789,1.328125,1.308789,1.328125,0.933127,153600
11/5/1996,1.311621,1.332031,1.311621,1.328125,0.933127,460800
11/6/1996,1.318164,1.328125,1.318164,1.328125,0.933127,409600
11/7/1996,1.33789,1.347363,1.33789,1.347363,0.946644,460800
11/8/1996,1.365136,1.365136,1.355566,1.355566,0.952407,153600
11/11/1996,1.349609,1.349609,1.338574,1.338574,0.940469,358400
11/12/1996,1.338574,1.338574,1.338574,1.338574,0.940469,0
11/13/1996,1.343847,1.357421,1.343847,1.357421,0.95371,358400
11/14/1996,1.357421,1.371093,1.357421,1.363574,0.958033,409600
11/15/1996,1.367187,1.367187,1.367187,1.367187,0.960572,102400
11/18/1996,1.365234,1.366699,1.357714,1.361035,0.95625,307200
11/19/1996,1.357519,1.378906,1.357519,1.369531,0.962219,1126400
11/20/1996,1.363378,1.371093,1.363378,1.371093,0.963316,153600
11/21/1996,1.36914,1.36914,1.365234,1.365234,0.9592,153600
11/22/1996,1.365234,1.367187,1.365234,1.36621,0.959886,307200
11/25/1996,1.347656,1.355468,1.347656,1.355468,0.952338,102400
11/26/1996,1.351562,1.355468,1.35,1.35,0.948496,256000
11/27/1996,1.343554,1.349609,1.343554,1.348632,0.947535,460800
11/28/1996,1.347656,1.357421,1.347656,1.35498,0.951996,512000
11/29/1996,1.338378,1.357421,1.338378,1.357421,0.95371,153600
12/2/1996,1.347656,1.357421,1.341601,1.356738,0.953231,921600
12/3/1996,1.367187,1.367187,1.339843,1.339843,0.94136,716800
12/4/1996,1.318359,1.328125,1.318359,1.327929,0.932989,1075200
12/5/1996,1.289062,1.324218,1.289062,1.324023,0.930245,1126400
12/6/1996,1.324414,1.347656,1.324218,1.347656,0.94685,716800
12/9/1996,1.347656,1.347656,1.347656,1.347656,0.94685,153600
12/10/1996,1.332031,1.345117,1.332031,1.342675,0.94335,256000
12/11/1996,1.367187,1.376953,1.365234,1.375976,0.966747,307200
12/12/1996,1.371093,1.376953,1.371093,1.376953,0.967434,768000
12/13/1996,1.367187,1.376953,1.367187,1.376953,0.967434,409600
12/16/1996,1.376953,1.386523,1.376953,1.383984,0.972373,409600
12/17/1996,1.390625,1.402343,1.386816,1.399804,0.983488,768000
12/18/1996,1.453125,1.453125,1.425781,1.435546,1.0086,512000
12/19/1996,1.455078,1.464843,1.437695,1.464843,1.029184,665600
12/20/1996,1.472656,1.490234,1.464843,1.490234,1.047024,1177600
12/23/1996,1.49414,1.5,1.486328,1.49414,1.049768,1843200
12/24/1996,1.476562,1.503906,1.476562,1.484375,1.042907,1382400
12/25/1996,1.484375,1.484375,1.484375,1.484375,1.042907,0
12/26/1996,1.511718,1.513671,1.511718,1.513671,1.06349,153600
12/27/1996,1.513671,1.513671,1.513671,1.513671,1.06349,0
12/30/1996,1.513671,1.513671,1.513671,1.513671,1.06349,0
12/31/1996,1.523437,1.523437,1.503906,1.503906,1.056629,972800
1/1/1997,1.542968,1.582031,1.542968,1.543164,1.084212,665600
1/2/1997,1.562304,1.570312,1.544921,1.557421,1.094229,921600
1/3/1997,1.545019,1.560546,1.545019,1.554687,1.092308,768000
1/6/1997,1.580078,1.580078,1.5625,1.5625,1.097797,921600
1/7/1997,1.543066,1.568359,1.543066,1.56582,1.10013,819200
1/8/1997,1.582031,1.582031,1.562597,1.565625,1.099992,870400
1/9/1997,1.5625,1.581054,1.5625,1.580957,1.110764,972800
1/10/1997,1.600585,1.621093,1.591796,1.603613,1.126683,2150400
1/13/1997,1.620898,1.626757,1.615429,1.626757,1.142943,614400
1/14/1997,1.630859,1.630859,1.615332,1.628613,1.144247,921600
1/15/1997,1.676757,1.699218,1.675781,1.699023,1.193717,2918400
1/16/1997,1.728515,1.728515,1.584375,1.584375,1.113166,716800
1/17/1997,1.591796,1.621093,1.591796,1.621093,1.138964,2713600
1/20/1997,1.632714,1.644531,1.613281,1.613281,1.133475,614400
1/21/1997,1.582128,1.609375,1.572265,1.577539,1.108363,2867200
1/22/1997,1.603515,1.633789,1.59375,1.633789,1.147884,409600
1/23/1997,1.633789,1.633789,1.633789,1.633789,1.147884,0
1/24/1997,1.613476,1.613476,1.595703,1.598144,1.12284,2252800
1/27/1997,1.671679,1.699218,1.660156,1.660156,1.166409,921600
1/28/1997,1.636718,1.636718,1.615332,1.624609,1.141434,921600
1/29/1997,1.634765,1.634765,1.634765,1.634765,1.148569,358400
1/30/1997,1.617187,1.627929,1.613769,1.61748,1.136425,512000
1/31/1997,1.615234,1.630859,1.615234,1.628906,1.144453,768000
2/3/1997,1.615234,1.640625,1.615234,1.631054,1.145962,614400
2/4/1997,1.630859,1.683593,1.630859,1.63623,1.149599,2508800
2/5/1997,1.697265,1.69873,1.669921,1.669921,1.17327,665600
2/6/1997,1.65039,1.675781,1.65039,1.669921,1.17327,307200
2/7/1997,1.683593,1.689453,1.683593,1.683593,1.182876,204800
2/10/1997,1.699218,1.699218,1.689453,1.691406,1.188365,256000
2/11/1997,1.699218,1.738281,1.697265,1.738183,1.22123,1075200
2/12/1997,1.767578,1.767578,1.730957,1.757812,1.235021,256000
2/13/1997,1.756054,1.763671,1.751953,1.762402,1.238246,2201600
2/14/1997,1.853417,1.853417,1.748046,1.74873,1.22864,1075200
2/17/1997,1.787109,1.787109,1.748046,1.759667,1.236325,870400
2/18/1997,1.755859,1.76748,1.748046,1.754785,1.232894,1382400
2/19/1997,1.682617,1.777343,1.682617,1.777343,1.248743,972800
2/20/1997,1.773437,1.78125,1.767578,1.777441,1.248812,614400
2/21/1997,1.767675,1.798828,1.767675,1.798828,1.263838,3993600
2/24/1997,1.771484,1.777343,1.767773,1.768652,1.242637,307200
2/25/1997,1.777343,1.80664,1.769726,1.789355,1.257183,1382400
2/26/1997,1.796875,1.84375,1.796875,1.840527,1.293136,2457600
2/27/1997,1.83623,1.874023,1.835937,1.874023,1.31667,2048000
2/28/1997,1.972656,2.009765,1.972656,2.003906,1.407924,1024000
3/3/1997,2.263671,2.294335,2.1875,2.294238,1.611909,1894400
3/4/1997,2.294726,2.294921,2.177734,2.219824,1.559626,3276800
3/5/1997,2.34375,2.34375,2.207128,2.237304,1.571908,4249600
3/6/1997,2.296386,2.304687,2.083984,2.132031,1.497944,3993600
3/7/1997,2.132031,2.132031,2.132031,2.132031,1.497944,0
3/10/1997,1.992187,2.072265,1.992187,1.992285,1.39976,3430400
3/11/1997,2.050781,2.050781,1.916015,1.960644,1.377529,3174400
3/12/1997,2.03125,2.050781,1.985351,2.024218,1.422195,3379200
3/13/1997,2.029296,2.070312,2.027343,2.041015,1.433997,5222400
3/14/1997,2.041015,2.069335,2.035156,2.036132,1.430566,3430400
3/17/1997,1.939453,2.058593,1.939453,2.03125,1.427135,1638400
3/18/1997,2.035253,2.041015,1.972656,1.998828,1.404356,10496000
3/19/1997,2.027343,2.03125,1.998046,2.001562,1.406277,972800
3/20/1997,1.88496,2.009765,1.88496,2.001953,1.406552,2560000
3/21/1997,1.998046,2.001953,1.972753,1.998046,1.403807,8550400
3/24/1997,1.998046,1.998046,1.998046,1.998046,1.403807,0
3/25/1997,2.001953,2.080078,1.989355,2.051855,1.441613,2304000
3/26/1997,2.021679,2.072265,2.021679,2.072265,1.455952,1126400
3/27/1997,2.115136,2.148437,2.091796,2.147558,1.508853,2816000
3/28/1997,2.147558,2.147558,2.147558,2.147558,1.508853,0
3/31/1997,1.997265,1.997265,1.997265,1.997265,1.403259,51200
4/1/1997,1.855566,2.021386,1.855468,1.971875,1.385419,2969600
4/2/1997,2.050781,2.103515,2.050781,2.098437,1.474341,2150400
4/3/1997,2.109375,2.232421,2.109375,2.2083,1.55153,2355200
4/4/1997,2.36289,2.36289,2.261718,2.36289,1.660143,8448000
4/7/1997,2.364257,2.364257,2.364257,2.364257,1.661103,870400
4/8/1997,2.364257,2.364257,2.364257,2.364257,1.661103,0
4/9/1997,2.529687,2.529687,2.463867,2.479589,1.742135,12697600
4/10/1997,2.472656,2.480468,2.306152,2.335253,1.640725,15155200
4/11/1997,2.242382,2.333984,2.234375,2.324023,1.632835,9523200
4/14/1997,2.324023,2.324023,2.324023,2.324023,1.632835,0
4/15/1997,2.353515,2.392578,2.34375,2.37998,1.67215,5632000
4/16/1997,2.37998,2.37998,2.37998,2.37998,1.67215,0
4/17/1997,2.39375,2.421875,2.383789,2.41914,1.699663,2969600
4/18/1997,2.41914,2.41914,2.41914,2.41914,1.699663,0
4/21/1997,2.451171,2.49707,2.451171,2.491992,1.750849,3225600
4/22/1997,2.5,2.548828,2.5,2.53916,1.783988,8345600
4/23/1997,2.527343,2.529296,2.511718,2.529003,1.776852,2560000
4/24/1997,2.544531,2.544531,2.521679,2.535156,1.781175,1996800
4/25/1997,2.521679,2.58789,2.521679,2.583203,1.814932,3174400
4/28/1997,2.59375,2.764062,2.568359,2.763671,1.941727,11161600
4/29/1997,2.792968,2.910156,2.626953,2.750097,1.932191,8960000
4/30/1997,2.8125,2.925781,2.8125,2.835156,1.991952,16896000
5/1/1997,2.835156,2.835156,2.835156,2.835156,1.991952,0
5/2/1997,2.820312,2.831054,2.773437,2.803515,1.969722,7475200
5/5/1997,2.77539,2.798828,2.736328,2.746484,1.929652,10086400
5/6/1997,2.746093,2.773437,2.726562,2.767675,1.944541,7270400
5/7/1997,2.763671,2.811523,2.749023,2.790527,1.960596,7936000
5/8/1997,2.832031,2.884765,2.8125,2.860742,2.009929,18227200
5/9/1997,2.861328,2.888671,2.849609,2.863281,2.011713,7424000
5/12/1997,2.857421,2.861328,2.8125,2.823242,1.983582,5734400
5/13/1997,2.822265,2.842968,2.822265,2.837988,1.993942,2713600
5/14/1997,2.832031,2.835937,2.792968,2.832714,1.990237,3942400
5/15/1997,2.833007,2.833007,2.802929,2.81123,1.975142,1843200
5/16/1997,2.8125,2.816406,2.796875,2.808691,1.973358,2764800
5/19/1997,2.820312,2.85498,2.810546,2.828222,1.98708,3328000
5/20/1997,2.816406,2.832031,2.816406,2.828125,1.987013,2150400
5/21/1997,2.832031,2.832031,2.810546,2.815625,1.97823,2611200
5/22/1997,2.8125,2.8125,2.691406,2.727539,1.916342,16947200
5/23/1997,2.722656,2.831738,2.695312,2.782226,1.96038,20326400
5/26/1997,2.77539,2.822265,2.77539,2.805468,1.976756,9011200
5/27/1997,2.829882,2.910156,2.81455,2.865625,2.019143,20377600
5/28/1997,2.804687,2.825976,2.773632,2.812695,1.981848,4915200
5/29/1997,2.812402,2.825195,2.80664,2.819921,1.986939,819200
5/30/1997,2.832031,2.90039,2.832031,2.891601,2.037446,3174400
6/2/1997,2.867187,2.929687,2.867187,2.924707,2.060773,2150400
6/3/1997,2.929589,3.050781,2.929589,3.009179,2.120293,4556800
6/4/1997,2.992187,3.021484,2.988281,3.011718,2.122082,2406400
6/5/1997,3.027343,3.046875,2.999023,3.004296,2.116852,1587200
6/6/1997,2.984375,3.046875,2.934667,3.033789,2.137633,5939200
6/9/1997,3.042968,3.245996,3.037109,3.215917,2.265962,14694400
6/10/1997,3.204101,3.441113,3.204101,3.441113,2.424637,18534400
6/11/1997,3.537011,3.613281,3.378906,3.412304,2.404337,19148800
6/12/1997,3.413964,3.505859,3.378906,3.408789,2.401861,7526400
6/13/1997,3.341796,3.388671,3.339843,3.36416,2.370416,4147200
6/16/1997,3.242187,3.339843,3.134765,3.165136,2.230181,16025600
6/17/1997,3.300781,3.386718,3.300781,3.386718,2.38631,4659200
6/18/1997,3.613281,3.623828,3.613281,3.623828,2.553379,1894400
6/19/1997,3.808593,3.808593,3.535156,3.70332,2.60939,9267200
6/20/1997,3.740234,3.740234,3.633789,3.661328,2.579802,3788800
6/23/1997,3.623046,3.632812,3.554687,3.607519,2.541887,3225600
6/24/1997,3.537109,3.591796,3.417968,3.467968,2.443559,4352000
6/25/1997,3.515625,3.671875,3.515625,3.55371,2.503974,3328000
6/26/1997,3.566406,3.640625,3.554687,3.618164,2.549389,2048000
6/27/1997,3.586914,3.58789,3.536328,3.548828,2.500533,3328000
6/30/1997,3.544921,3.632812,3.544921,3.625878,2.554824,4352000
7/1/1997,3.662109,3.857421,3.662109,3.778417,2.662303,15104000
7/2/1997,3.798828,3.80664,3.705078,3.752148,2.643795,4812800
7/3/1997,3.746093,3.886718,3.701171,3.848242,2.711504,6246400
